,c1,c2,c3,c4,c5,t1,t2,t3,t4,t5,t6
YEL013W,3.5367316341829085,4.411794102948526,4.397301349325337,3.3783108445777112,4.355322338830585,3.297351324337831,4.140429785107446,3.1679160419790104,3.3448275862068964,3.7486256871564216,4.253873063468266
YEL015W,2.0334832583708145,2.3583208395802098,1.9305347326336832,2.807096451774113,3.1174412793603197,2.16191904047976,3.438280859570215,2.7286356821589206,2.2768615692153924,2.7106446776611692,2.807096451774113
YEL016C,1.8185907046476761,1.4912543728135932,1.6551724137931034,2.2563718140929536,1.6921539230384808,1.6041979010494753,1.79960019990005,2.608695652173913,2.349825087456272,1.7691154422788606,1.9545227386306847
YEL017C-A,14.101949025487256,14.766616691654173,15.946526736631684,13.992003998001,15.30134932533733,8.017491254372814,10.810594702648675,10.7976011994003,9.35032483758121,9.391804097951024,10.633183408295853
YEL017W,2.0129935032483757,1.5337331334332833,1.8630684657671164,1.7766116941529235,2.018990504747626,1.7661169415292355,1.600199900049975,1.909545227386307,1.264367816091954,1.9670164917541229,2.105947026486757
YEL018W,2.098950524737631,2.783608195902049,2.8065967016491755,2.230384807596202,2.235882058970515,2.5442278860569716,2.9645177411294354,2.9995002498750623,2.7481259370314843,2.1339330334832582,3.028485757121439
YEL019C,1.2533733133433282,0.8415792103948025,1.1489255372313842,1.0724637681159421,1.222888555722139,1.2113943028485756,0.9895052473763118,1.672663668165917,1.0589705147426287,1.0354822588705648,1.264367816091954
YEL020W-A,4.399800099950025,6.156421789105448,5.551724137931035,6.907546226886557,5.575212393803098,4.590704647676162,5.280859570214893,5.8320839580209896,3.849575212393803,4.566216891554223,4.929535232383808
YEL022W,1.6141929035482259,2.5197401299350326,1.9700149925037482,2.0124937531234384,2.7551224387806097,2.0504747626186908,2.791104447776112,2.7506246876561717,2.497751124437781,1.752623688155922,2.714142928535732
YEL023C,1.2358820589705148,2.177911044477761,1.3638180909545228,1.233383308345827,1.9185407296351824,1.5062468765617192,1.7311344327836082,1.591704147926037,1.5957021489255372,1.448775612193903,1.789105447276362
YEL024W,2.1724137931034484,2.237881059470265,1.7896051974012994,2.335832083958021,2.3538230884557723,1.9405297351324338,2.2533733133433285,2.800599700149925,2.766616691654173,2.3363318340829586,2.8385807096451776
YEL025C,2.0104947526236883,2.101449275362319,2.7071464267866068,2.0359820089955023,2.7136431784107944,2.096951524237881,2.4942528735632186,2.3558220889555224,2.1639180409795102,1.8770614692653673,2.4362818590704647
YEL026W,16.385307346326837,18.353823088455773,17.53673163418291,18.10294852573713,16.167416291854074,9.314342828585707,12.998000999500249,11.109445277361319,7.704147926036981,9.586706646676662,12.105447276361819
YEL027W,8.097451274362818,8.605697151424287,9.164917541229386,7.6231884057971016,7.6211894052973514,4.862068965517241,5.545227386306847,6.0099950024987505,4.4567716141929035,5.12343828085957,5.64167916041979
YEL029C,1.615192403798101,2.2988505747126435,2.5102448775612194,1.6991504247876061,1.9485257371314342,2.787106446776612,1.9250374812593702,2.1189405297351325,1.7146426786606697,2.3493253373313343,2.2828585707146427
YEL031W,2.6636681659170414,3.553223388305847,3.1689155422288855,4.355322338830585,4.216891554222888,4.424287856071964,5.901549225387306,5.065967016491754,4.64167916041979,3.8595702148925537,5.917541229385307
YEL032W,3.450274862568716,4.322838580709645,4.5077461269365315,3.6976511744127936,2.659670164917541,2.341329335332334,3.5087456271864066,3.719640179910045,2.9695152423788107,3.0929535232383807,3.1144427786106945
YEL034W,13.747626186906547,16.039480259870064,18.348825587206395,24.850574712643677,21.53423288355822,14.496751624187906,13.42328835582209,13.4047976011994,12.40679660169915,14.745627186406796,16.259870064967515
YEL036C,2.856071964017991,3.7681159420289854,3.635182408795602,4.5232383808095955,3.3303348325837083,3.9395302348825587,4.415292353823088,3.7956021989005495,3.7506246876561717,3.978510744627686,3.8535732133933034
YEL037C,2.9930034982508746,4.365317341329336,3.586206896551724,3.4942528735632186,2.695152423788106,2.623688155922039,2.9850074962518742,3.843078460769615,2.8840579710144927,2.3738130934532733,3.941529235382309
YEL038W,2.0739630184907547,3.3598200899550226,3.131434282858571,2.4032983508245875,1.6631684157921038,2.8260869565217392,2.174912543728136,2.4007996001999,2.204897551224388,2.1624187906046974,2.631184407796102
YEL039C,2.6466766616691655,2.16191904047976,2.2038980509745127,3.7006496751624187,4.064467766116942,5.598700649675163,5.228385807096452,4.014992503748126,5.319340329835082,3.894552723638181,4.280859570214893
YEL040W,16.229885057471265,20.022988505747126,20.224387806096953,14.62368815592204,12.247376311844079,6.006496751624188,6.5677161419290355,5.966516741629185,6.4987506246876565,7.104447776111944,9.566716641679161
YEL041W,1.7701149425287357,1.8995502248875562,2.155422288855572,2.32183908045977,1.9495252373813095,2.0664667666166916,2.334832583708146,2.5337331334332833,2.265367316341829,1.8800599700149925,2.8535732133933034
YEL042W,3.893053473263368,4.363818090954522,4.351324337831085,4.482258870564718,4.517241379310345,4.764117941029485,5.642678660669665,5.033983008495752,4.023488255872064,4.338330834582709,5.272863568215892
YEL043W,3.7006496751624187,4.601699150424787,4.517241379310345,5.27536231884058,4.224387806096951,5.331334332833583,5.669165417291354,5.233883058470765,5.902548725637182,4.559720139930035,5.064467766116942
YEL044W,4.046976511744128,5.560219890054973,4.7521239380309845,4.392803598200899,5.569215392303848,5.228385807096452,3.920039980009995,5.0254872563718145,3.4527736131934033,4.025987006496751,4.9745127436281855
YEL046C,56.00049975012494,58.78310844577711,64.1624187906047,46.15242378810595,41.38330834582709,22.724137931034484,27.62118940529735,22.103948025987005,22.42928535732134,24.923538230884557,27.441779110444777
YEL047C,6.907546226886557,9.052973513243378,9.369815092453774,6.007996001999,6.83408295852074,8.57271364317841,8.634682658670664,8.91904047976012,6.015492253873063,7.226886556721639,9.087456271864069
YEL048C,3.050974512743628,2.7051474262868567,3.0194902548725637,2.071464267866067,2.730134932533733,2.4327836081959022,3.3843078460769616,2.8970514742628684,2.8265867066466766,2.523738130934533,2.4917541229385307
YEL049W,0.9930034982508745,1.118440779610195,0.9475262368815592,0.7966016991504248,0.9895052473763118,1.3703148425787106,1.7511244377811095,1.2698650674662668,1.2658670664667666,0.9805097451274363,1.421289355322339
YEL050C,2.9545227386306845,3.6411794102948525,2.732133933033483,2.233383308345827,2.182908545727136,1.8510744627686158,2.414792603698151,1.9430284857571214,2.1154422788605696,1.8925537231384308,2.3203398300849574
YEL051W,4.263868065967016,5.304347826086956,5.04847576211894,5.478260869565218,5.010994502748626,6.15792103948026,7.310844577711144,6.958520739630185,5.04447776111944,5.091954022988506,5.526736631684158
YEL052W,1.7971014492753623,2.580709645177411,3.0464767616191906,2.4112943528235884,2.151424287856072,2.616191904047976,2.6091954022988504,2.9495252373813092,2.3563218390804597,2.451774112943528,2.7136431784107944
YEL053C,1.3213393303348326,3.265867066466767,2.6401799100449774,2.1954022988505746,2.416791604197901,2.5687156421789106,2.127936031984008,3.4247876061969014,2.36231884057971,1.7006496751624187,2.5717141429285357
YEL054C,16.798600699650176,20.915542228885556,20.93553223388306,21.92303848075962,20.60969515242379,11.543228385807096,13.17591204397801,13.498250874562718,9.768615692153922,10.25687156421789,11.023488255872063
YEL055C,3.184407796101949,3.162918540729635,3.768615692153923,3.2988505747126435,3.320839580209895,3.3533233383308345,4.408295852073963,4.501749125437281,3.2828585707146427,3.1494252873563218,3.2178910544727635
YEL056W,2.8075962018990506,2.4707646176911546,2.294352823588206,2.736631684157921,2.9625187406296853,1.7386306846576711,3.2238880559720138,3.0964517741129436,2.6181909045477263,2.237381309345327,2.6806596701649177
YEL057C,0.7746126936531734,1.2348825587206398,1.2813593203398301,1.0174912543728136,1.4312843578210894,1.6526736631684158,1.3543228385807096,1.352823588205897,1.4247876061969016,1.3963018490754622,1.3428285857071465
YEL058W,3.1104447776111943,3.0394802598700648,3.470264867566217,3.4922538730634685,3.3548225887056473,3.438280859570215,3.6571714142928538,3.056471764117941,2.4942528735632186,3.359320339830085,3.3328335832083957
YEL059C-A,1.0014992503748126,1.2683658170914542,1.2838580709645178,1.3088455772113943,1.199400299850075,1.8050974512743627,1.7426286856571713,1.4382808595702148,1.7991004497751124,0.967016491754123,1.3903048475762119
YEL060C,2.284857571214393,2.938030984507746,2.886056971514243,2.180909545227386,1.9740129935032484,2.7221389305347325,2.099950024987506,1.9775112443778111,1.7411294352823588,2.1229385307346327,3.0209895052473765
YEL061C,1.8775612193903048,2.2503748125937033,2.428785607196402,2.1679160419790104,1.790104947526237,1.7721139430284858,2.0649675162418792,2.602198900549725,1.4602698650674664,1.87856071964018,2.0609695152423786
YEL063C,4.833583208395802,6.181909045477261,5.695652173913044,5.687156421789106,4.558220889555223,3.951024487756122,4.542728635682159,4.349825087456272,4.525237381309346,4.276361819090455,4.870564717641179
YEL064C,3.2733633183408295,3.239880059970015,2.5647176411794104,2.28335832083958,2.7406296851574212,2.555722138930535,2.732133933033483,3.3843078460769616,2.938030984507746,3.2138930534732633,3.5652173913043477
YEL065W,1.847576211894053,2.430784607696152,2.427286356821589,3.346326836581709,2.8060969515242378,3.0249875062468767,3.5917041479260368,3.7211394302848575,1.9035482258870564,3.3003498250874563,3.975512243878061
YEL066W,1.2713643178410794,2.180909545227386,2.499750124937531,1.897551224387806,2.4042978510744626,2.608695652173913,2.5127436281859072,2.9045477261369315,1.847576211894053,2.205897051474263,2.9430284857571216
YEL067C,2.015992003998001,2.1134432783608195,1.565217391304348,1.615192403798101,1.1504247876061968,1.9565217391304348,2.1734132933533234,2.1494252873563218,1.8490754622688657,2.1404297851074463,2.1499250374812595
YEL071W,58.24087956021989,62.005497251374315,70.07546226886556,57.33733133433283,53.164917541229386,24.56471764117941,30.458270864567716,24.33383308345827,27.561719140429783,27.106446776611694,32.48075962018991
YEL072W,2.7936031984007994,3.002998500749625,3.08095952023988,3.3108445777111446,2.3683158420789607,2.0174912543728136,2.1729135432283857,2.165417291354323,2.689655172413793,2.7031484257871066,2.3683158420789607
YER001W,3.018990504747626,4.076961519240379,3.5347326336831584,3.6271864067966018,3.944527736131934,2.4347826086956523,3.63768115942029,2.971514242878561,2.9460269865067468,2.5132433783108445,3.421289355322339
YER002W,4.390804597701149,5.321339330334832,4.9455272363818095,4.377311344327836,4.769115442278861,3.2053973013493255,4.610194902548725,3.9875062468765616,3.9405297351324338,2.899550224887556,3.687656171914043
YER003C,1.2843578210894553,1.8890554722638682,1.6126936531734133,1.5922038980509745,1.3638180909545228,1.5707146426786607,1.7161419290354822,2.68215892053973,1.5637181409295353,1.4917541229385307,2.0674662668665666
YER004W,3.556221889055472,4.077961019490255,5.230884557721139,5.554722638680659,4.826586706646677,6.824587706146927,7.274862568715642,6.263868065967016,6.399800099950025,5.574212893553224,7.2543728135932035
YER006W,5.68015992003998,5.918540729635183,4.856071964017991,5.84007996001999,4.382308845577211,4.085957021489255,5.777611194402799,3.688655672163918,3.290854572713643,3.7051474262868567,3.6756621689155424
YER007C-A,3.4557721139430284,3.205897051474263,3.865567216391804,4.486256871564218,4.076961519240379,6.15592203898051,8.110444777611194,5.891054472763618,5.771114442778611,6.05247376311844,5.901049475262369
YER007W,1.3888055972013993,1.5857071464267867,2.0929535232383807,1.8010994502748625,2.6441779110444776,2.5422288855572215,2.0364817591204396,2.2978510744627685,1.8870564717641178,2.0579710144927534,2.1709145427286356
YER008C,2.0314842578710643,2.76511744127936,1.6926536731634183,2.1944027986006995,1.3598200899550226,2.313343328335832,2.48175912043978,3.0659670164917543,2.5872063968015993,2.3438280859570213,2.5112443778110944
YER009W,5.03848075962019,6.6276861569215395,6.095452273863068,6.618690654672664,6.166916541729136,4.653673163418291,6.866066966516741,6.456271864067966,5.853073463268366,5.28135932033983,7.076961519240379
YER010C,1.5762118940529735,1.7056471764117942,1.671664167916042,2.2148925537231383,1.9390304847576212,3.752623688155922,2.231384307846077,3.217391304347826,2.3203398300849574,2.415792103948026,3.737631184407796
YER011W,1.106446776611694,1.6116941529235382,1.6326836581709145,0.9950024987506247,1.0609695152423788,1.946526736631684,1.4292853573213393,1.592703648175912,1.7276361819090456,1.4032983508245878,1.2988505747126438
YER012W,3.7246376811594204,4.546226886556721,4.201399300349825,5.380809595202399,5.51824087956022,7.190404797601199,8.6031984007996,7.051974012993504,6.679660169915042,6.544727636181909,7.5477261369315345
YER013W,1.2513743128435781,1.616191904047976,1.445777111444278,1.6776611694152923,1.5977011494252873,1.8455772113943028,2.820089955022489,2.2438780609695153,2.2958520739630184,1.9075462268865566,1.9405297351324338
YER014W,1.617191404297851,1.2173913043478262,1.5237381309345328,1.2833583208395802,1.4842578710644678,1.9885057471264367,1.5732133933033483,2.002498750624688,1.8020989505247376,1.5232383808095953,2.3223388305847075
YER015W,1.1999000499750125,1.8875562218890554,0.9095452273863068,1.302848575712144,1.6141929035482259,1.9255372313843078,1.3863068465767117,1.7726136931534233,1.6456771614192904,1.6806596701649175,1.8135932033983009
YER016W,1.7501249375312344,2.4277861069465265,1.5702148925537232,1.8535732133933034,1.9530234882558721,1.6946526736631684,1.9560219890054973,1.7301349325337332,1.4962518740629684,1.5027486256871565,1.9715142428785608
YER017C,2.269865067466267,3.3023488255872064,3.151424287856072,2.9310344827586206,2.575712143928036,3.049975012493753,2.954022988505747,3.0664667666166916,2.703648175912044,2.8650674662668667,4.065967016491754
YER018C,2.60519740129935,4.4277861069465265,3.9630184907546226,4.470764617691154,4.042978510744628,3.1254372813593205,3.1474262868565717,2.994502748625687,2.241879060469765,3.470264867566217,3.3583208395802098
YER019C-A,9.985507246376812,11.270864567716142,11.567716141929035,12.229885057471265,12.225887056471764,11.047976011994002,12.800599700149926,12.05897051474263,10.253873063468266,12.07696151924038,12.103948025987007
YER019W,2.8215892053973013,3.0794602698650673,2.714142928535732,3.652173913043478,2.8830584707646176,2.8660669665167418,3.8305847076461768,3.00199900049975,3.3898050974512746,4.164917541229386,3.445777111444278
YER020W,1.752623688155922,2.2988505747126435,2.2308845577211396,1.6806596701649175,1.1894052973513243,1.502248875562219,1.537231384307846,1.8495752123938032,1.3278360819590205,1.7416291854072963,1.3173413293353324
YER021W,6.8500749625187405,6.31384307846077,6.535232383808096,5.689155422288856,5.5857071464267865,5.11144427786107,5.35432283858071,4.909045477261369,5.349325337331335,5.289355322338831,5.735132433783108
YER022W,2.345327336331834,2.454272863568216,1.825087456271864,2.43928035982009,2.451774112943528,2.548725637181409,3.711144427786107,2.8595702148925537,2.7566216891554225,3.4032983508245875,3.248375812093953
YER023W,2.526736631684158,2.9630184907546226,2.75912043978011,2.872063968015992,2.443778110944528,3.2893553223388308,3.1984007996001997,3.9950024987506247,3.2503748125937033,4.0454772613693155,4.8990504747626185
