,c1,c2,c3,t1,t2,t3,t4
YOL040C,39.12343828085957,39.895052473763116,47.770114942528735,25.026986506746628,27.132933533233384,20.632183908045977,22.267366316841578
YOL041C,8.32783608195902,7.876061969015492,9.474262868565717,7.331834082958521,7.898050974512744,6.764617691154423,8.814592703648175
YOL042W,4.086456771614193,5.57071464267866,4.291854072963519,4.914542728635682,5.200899550224888,5.7936031984008,5.394802598700649
YOL043C,2.712143928035982,3.7006496751624187,3.444277861069465,3.166416791604198,4.026986506746627,4.252373813093453,4.694152923538231
YOL044W,2.210894552723638,3.734132933533233,3.110944527736132,3.423288355822089,3.394302848575712,4.893553223388306,3.8305847076461768
YOL045W,3.568215892053973,6.667666166916542,3.808095952023988,3.866566716641679,5.4832583708145926,6.197401299350325,6.2788605697151425
YOL048C,2.2788605697151425,3.4877561219390305,1.8750624687656172,2.635182408795602,2.8160919540229883,4.843578210894552,3.526736631684158
YOL049W,5.103448275862069,6.088955522238881,3.820089955022489,3.845577211394303,5.986506746626687,4.75712143928036,3.625687156421789
YOL051W,8.365317341329336,9.849075462268866,7.047476261869066,14.205397301349326,8.87256371814093,11.434282858570715,12.908045977011493
YOL052C,8.77961019490255,10.610194902548725,9.005997001499251,6.9545227386306845,10.4007996001999,8.262368815592204,8.636681659170415
YOL052C-A,3.338830584707646,4.3388305847076465,1.5332333833083458,2.831584207896052,3.3328335832083957,3.796601699150425,3.134432783608196
YOL053W,3.734632683658171,4.232883558220889,2.1934032983508245,2.8405797101449277,4.545227386306847,4.330334832583708,3.662168915542229
YOL054W,2.3298350824587706,3.849575212393803,3.270864567716142,3.478760619690155,4.091454272863568,4.714642678660669,4.093953023488256
YOL055C,3.046976511744128,4.0344827586206895,3.2203898050974513,3.185907046476762,3.7406296851574212,4.822088955522239,4.335332333833083
YOL056W,3.7481259370314843,3.7681159420289854,3.8045977011494254,3.2498750624687656,4.290854572713643,4.546226886556721,4.370814592703648
YOL057W,6.314842578710644,7.151424287856072,11.691154422788605,17.47576211894053,5.15592203898051,6.5877061469265366,10.456771614192904
YOL058W,19.917541229385307,34.39430284857571,42.021989005497254,46.5312343828086,18.976011994003,41.604197901049474,43.164917541229386
YOL059W,27.035482258870566,32.88405797101449,36.719640179910044,10.64167916041979,11.582708645677162,10.27736131934033,8.530234882558721
YOL060C,4.722138930534733,6.509245377311344,3.738130934532734,1.7086456771614194,5.465267366316842,5.797101449275362,2.8310844577711145
YOL061W,7.201399300349825,9.23488255872064,6.585207396301849,5.622188905547226,9.816091954022989,7.9990004997501245,7.113943028485757
YOL062C,5.631184407796102,7.341829085457271,6.681659170414792,4.5677161419290355,6.613193403298351,9.09695152423788,5.550724637681159
YOL063C,4.503748125937031,5.095452273863068,4.243878060969515,4.760619690154923,4.201399300349825,5.4877561219390305,4.410794602698651
YOL064C,4.934032983508246,7.766616691654173,7.687156421789106,9.264867566216891,7.265867066466766,7.956521739130435,8.069465267366317
YOL065C,4.192403798100949,6.936031984007996,5.867066466766617,5.469265367316342,5.955022488755622,5.9545227386306845,6.5567216391804095
YOL066C,3.752623688155922,5.453273363318341,4.240379810094953,4.076961519240379,4.533733133433284,5.239380309845077,5.1944027986006995
YOL067C,6.469265367316342,8.779110444777611,6.268365817091454,4.452773613193403,6.806596701649175,7.926036981509245,5.582708645677162
YOL068C,7.3033483258370815,7.616191904047976,7.214892553723138,6.984007996001999,6.062468765617192,7.427286356821589,7.181909045477261
YOL069W,2.421789105447276,4.011994002998501,1.8095952023988007,2.167416291854073,3.2808595702148926,3.3928035982008997,3.351824087956022
YOL070C,3.9770114942528734,5.294352823588206,3.4162918540729637,2.9560219890054973,5.510744627686157,5.868565717141429,4.024987506246877
YOL071W,4.243878060969515,5.988505747126437,4.084457771114443,4.016491754122939,4.855572213893053,6.687156421789106,4.287856071964018
YOL072W,3.5452273863068466,4.410294852573713,3.632183908045977,3.5382308845577213,5.493253373313343,5.411294352823588,4.425287356321839
YOL073C,2.6761619190404797,3.2758620689655173,1.7436281859070464,2.1179410294852574,3.084457771114443,3.887056471764118,2.972513743128436
YOL075C,2.9355322338830585,4.060469765117441,2.5592203898050974,2.8505747126436782,4.0099950024987505,5.2988505747126435,4.858070964517741
YOL076W,4.3033483258370815,5.32383808095952,4.73063468265867,4.744127936031984,4.923038480759621,5.191404297851075,5.5167416291854074
YOL077C,6.603698150924537,7.195402298850575,9.482258870564717,6.655172413793103,6.811594202898551,6.043978010994503,6.289355322338831
YOL077W-A,5.712143928035982,9.911544227886058,7.611194402798601,8.521239380309845,6.938530734632684,7.72863568215892,7.784607696151924
YOL078W,3.2713643178410794,3.6561719140429787,3.154422788605697,2.5772113943028487,3.9845077461269365,4.222888555722139,3.997001499250375
YOL080C,4.764117941029485,6.678660669665168,4.9610194902548725,4.283858070964517,4.9700149925037485,5.3788105947026486,4.286856571714143
YOL081W,5.340329835082459,7.185907046476761,4.476261869065468,4.702148925537231,5.392303848075962,6.04447776111944,5.097951024487756
YOL082W,8.421789105447276,9.831084457771114,10.666166916541728,5.295352323838081,7.110944527736132,7.508745627186407,5.849575212393803
YOL083W,1.1149425287356323,2.4107946026986506,0.8650674662668666,1.541729135432284,2.176911544227886,3.8760619690154923,2.569215392303848
YOL084W,1.4502748625687156,3.4612693653173414,0.9235382308845578,1.7886056971514244,2.543728135932034,3.074462768615692,2.1719140429785107
YOL086C,187.9880059970015,158.9575212393803,179.63318340829585,67.61369315342328,80.57021489255372,52.832583708145926,37.11294352823588
YOL086W-A,41.11744127936032,38.06246876561719,41.5792103948026,33.60519740129935,19.035982008995504,14.099950024987507,14.646176911544227
YOL087C,2.5857071464267865,4.339330334832583,3.0899550224887555,2.936031984007996,3.5302348825587204,4.117941029485257,4.098950524737631
YOL088C,4.552723638180909,5.729635182408796,5.284857571214393,4.1854072963518245,5.48175912043978,6.962018990504748,5.691154422788606
YOL089C,3.413793103448276,4.1054472763618195,2.211894052973513,2.832583708145927,4.272863568215892,5.589205397301349,3.763618190904548
YOL090W,2.383808095952024,3.5177411294352825,1.9355322338830585,2.333833083458271,3.2638680659670163,3.9610194902548725,3.1339330334832582
YOL092W,8.030984507746126,10.48975512243878,9.515742128935532,4.928535732133933,8.87656171914043,9.294352823588206,9.466266866566716
YOL093W,4.856071964017991,7.1054472763618195,6.1834082958520735,5.392803598200899,5.7521239380309845,6.886056971514243,6.699650174912544
YOL094C,4.492753623188406,6.185907046476761,5.289355322338831,3.788605697151424,4.8320839580209896,5.913043478260869,5.0144927536231885
YOL095C,2.180409795102449,3.0599700149925035,2.073463268365817,2.107946026986507,3.0324837581209394,4.500249875062469,3.4087956021989005
YOL096C,2.1424287856071964,4.336331834082959,2.561719140429785,2.256871564217891,3.2703648175912043,4.204897551224388,3.67816091954023
YOL097C,8.388305847076461,11.887056471764119,12.266866566716642,8.394302848575713,8.788105947026487,8.978510744627686,10.068465767116441
YOL097W-A,20.88055972013993,18.379810094952525,24.982008995502248,13.640179910044978,12.87056471764118,16.361319340329835,14.295852073963019
YOL098C,6.721639180409795,8.843578210894552,8.964017991004498,6.387306346826587,5.964017991004498,6.064467766116942,6.661669165417291
YOL100W,2.952023988005997,5.916041979010495,2.8875562218890556,3.856071964017991,3.769615192403798,4.381309345327336,4.87656171914043
YOL101C,10.751624187906048,8.833083458270865,15.495252373813093,7.4567716141929035,6.928035982008995,6.0699650174912545,5.32183908045977
YOL102C,4.226386806596702,4.3433283358320836,3.2873563218390807,3.605697151424288,4.04847576211894,4.619690154922539,5.175912043978011
YOL103W,5.2653673163418295,6.743628185907046,5.788105947026486,4.540229885057471,7.084957521239381,7.282358820589705,6.873063468265867
YOL107W,2.6891554222888554,3.5912043978010995,2.20039980009995,2.294352823588206,3.6636681659170414,4.011994002998501,2.9850074962518742
YOL108C,3.5517241379310347,3.943528235882059,3.8540729635182407,2.791104447776112,4.194902548725637,5.186406796601699,3.4827586206896552
YOL109W,40.079460269865066,50.59870064967516,55.915542228885556,50.81609195402299,52.88705647176412,31.067966016991505,44.42028985507246
YOL110W,3.8235882058970514,6.647176411794103,2.5027486256871563,1.5632183908045978,3.936031984007996,5.465767116441779,2.7486256871564216
YOL111C,4.535732133933034,6.807596201899051,5.782108945527236,4.140929535232384,5.150924537731134,5.422288855572214,4.5787106446776615
YOL112W,2.5327336331834083,4.593703148425787,2.6956521739130435,3.0654672663668165,4.127936031984008,4.19640179910045,4.307846076961519
YOL113W,2.9085457271364317,3.530734632683658,2.7851074462768617,2.3323338330834584,3.978510744627686,4.657671164417791,3.4312843578210894
YOL114C,2.377311344327836,3.820089955022489,2.6126936531734133,2.785607196401799,4.112443778110944,4.396301849075463,3.974512743628186
YOL115W,5.260369815092454,6.032983508245877,6.3233383308345825,5.288355822088955,6.8810594702648675,5.68015992003998,6.987006496751624
YOL116W,3.6026986506746628,4.91904047976012,4.0039980009995,4.1434282858570715,4.902048975512244,5.6566716641679164,5.067966016991504
YOL119C,6.644177911044478,9.573713143428286,9.43528235882059,6.127936031984008,5.499750124937531,6.3168415792103945,5.726136931534233
YOL120C,32.16191904047976,27.46776611694153,46.84757621189405,23.843578210894552,19.323338330834584,18.243878060969514,25.318340829585207
YOL121C,19.39030484757621,25.218890554722638,22.70064967516242,17.701149425287355,14.495252373813093,15.493753123438282,22.040979510244878
YOL122C,4.609695152423788,6.783108445777112,3.7231384307846076,5.15592203898051,5.3413293353323335,6.231384307846077,4.834582708645677
YOL123W,14.446276861569215,20.012493753123437,23.339830084957523,14.655172413793103,11.000999500249875,14.017991004497752,11.052973513243378
YOL124C,6.286856571714143,9.646176911544227,7.170914542728636,5.8675662168915546,7.449275362318841,9.243378310844578,7.168415792103948
YOL125W,7.4987506246876565,11.720139930034982,10.712143928035982,6.310344827586207,8.879560219890054,10.1944027986007,9.616691654172914
YOL126C,33.51924037981009,33.814592703648174,32.18040979510245,6.418290854572714,11.729135432283858,11.264867566216891,5.236381809095453
YOL127W,34.07796101949025,38.74062968515742,40.4367816091954,23.561719140429783,22.772613693153424,19.850574712643677,22.045477261369314
YOL128C,4.313343328335832,9.284857571214392,4.900549725137432,5.877061469265367,5.7876061969015495,5.664167916041979,5.970514742628685
YOL129W,4.470764617691154,6.324337831084458,4.307346326836582,4.385307346326837,5.497751124437781,6.072463768115942,5.135932033983009
YOL130W,8.88255872063968,9.473763118440779,9.713143428285857,5.8945527236381805,8.145927036481758,7.298350824587706,7.131934032983509
YOL133W,4.568215892053973,5.424787606196902,3.754622688655672,2.9995002498750623,5.729635182408796,5.417291354322838,5.120939530234883
YOL135C,4.680659670164918,9.677661169415293,3.188905547226387,2.834582708645677,6.11744127936032,6.28135932033983,3.8840579710144927
YOL136C,11.144427786106947,22.377811094452774,12.535232383808095,5.824087956021989,8.037481259370315,7.256871564217891,10.274362818590705
YOL137W,2.8535732133933034,5.243878060969515,5.582208895552224,4.558220889555223,5.172413793103448,4.919540229885057,3.7181409295352323
YOL138C,3.4397801099450276,5.251874062968516,2.982008995502249,2.937031484257871,4.2233883058470765,5.0254872563718145,3.786606696651674
YOL139C,11.990504747626186,12.5792103948026,12.84007996001999,8.681159420289855,10.95552223888056,8.472263868065967,8.848575712143928
YOL141W,3.996501749125437,5.359820089955022,4.288355822088955,6.329835082458771,4.796601699150425,4.981509245377311,5.350824587706147
YOL142W,6.249375312343828,8.460769615192405,5.077461269365317,5.230884557721139,7.3098450774612695,8.456271864067967,6.152923538230884
YOL143C,8.998500749625187,9.834082958520739,9.306346826586706,4.780609695152424,6.662168915542229,7.40279860069965,6.35432283858071
YOL144W,3.5122438780609695,2.8460769615192403,3.5462268865567217,2.95952023988006,3.0869565217391304,4.346826586706647,3.6816591704147927
YOL145C,4.4677661169415295,5.367316341829086,5.160419790104948,3.8705647176411793,5.389305347326337,6.032483758120939,4.19640179910045
YOL146W,3.787106446776612,5.759620189905047,3.636681659170415,3.573713143428286,6.099450274862568,4.8210894552723635,4.580209895052474
YOL147C,3.1134432783608195,5.549725137431285,2.8050974512743627,4.219390304847576,4.565717141429285,6.737631184407796,4.659170414792603
YOL148C,3.125937031484258,4.9965017491254375,3.263368315842079,4.428285857071464,4.457771114442779,5.052973513243378,3.7436281859070464
YOL149W,3.296351824087956,4.668665667166417,4.5077461269365315,3.753623188405797,3.846576711644178,5.022488755622189,4.357321339330335
YOL151W,3.048975512243878,4.387306346826587,2.4377811094452775,2.832583708145927,3.268865567216392,4.345827086456771,2.792103948025987
YOL152W,1.3578210894552725,2.715142428785607,1.535232383808096,2.1649175412293853,2.0594702648675662,4.04047976011994,2.248375812093953
YOL154W,2.2503748125937033,2.971514242878561,2.1764117941029486,2.4972513743128437,3.4062968515742127,3.7486256871564216,3.0364817591204396
YOL155C,28.515742128935532,25.059470264867567,24.62118940529735,14.494252873563218,19.011494252873565,17.612693653173412,15.887556221889055
YOL156W,1.6561719140429785,2.5762118940529737,1.077961019490255,1.6366816591704147,2.106446776611694,2.9875062468765616,2.156421789105447
YOL157C,1.4597701149425288,2.419290354822589,0.6871564217891054,1.7236381809095451,2.4907546226886557,4.129435282358821,2.1729135432283857
YOL158C,3.526736631684158,6.211394302848576,3.734632683658171,4.241379310344827,5.948025987006496,6.586706646676662,4.903048475762119
YOL159C,2.9575212393803096,3.9790104947526235,2.6736631684157923,3.4717641179410297,3.9835082458770614,5.689155422288856,3.9015492253873063
YOL159C-A,2.347326336831584,4.252373813093453,3.23688155922039,4.441779110444777,4.026486756621689,4.047976011994003,5.439780109945027
YOL163W,1.7171414292853573,3.135432283858071,1.5192403798100949,3.2218890554722637,3.463768115942029,4.187406296851575,2.713143428285857
YOL164W,4.0209895052473765,5.068465767116442,3.953023488255872,3.6071964017991003,6.464267866066966,5.978510744627686,3.0389805097451275
YOR001W,4.837081459270365,6.307846076961519,6.640679660169915,5.425287356321839,6.399300349825087,6.84007996001999,6.2103948025987
YOR002W,4.940029985007496,7.493253373313343,6.11744127936032,5.131934032983509,6.915042478760619,7.448775612193903,6.376311844077961
YOR004W,6.557721139430285,7.162418790604698,9.360819590204898,6.484757621189405,5.72663668165917,6.314842578710644,7.468765617191404
YOR006C,5.700149925037481,6.7701149425287355,6.8610694652673665,5.804097951024488,5.742128935532234,7.26936531734133,6.592703648175912
YOR007C,6.5922038980509745,6.213393303348326,7.6856571714142925,6.727136431784108,7.259370314842578,7.060469765117441,7.270864567716142
YOR008C,6.924537731134433,7.802598700649675,7.584207896051974,4.465267366316842,6.477261369315342,7.303848075962019,7.053473263368316
YOR009W,2.8605697151424287,3.92303848075962,1.9165417291354323,2.127936031984008,3.370314842578711,5.484757621189405,3.893553223388306
YOR010C,2.2243878060969515,2.5227386306846578,2.419290354822589,2.5372313843078462,3.248375812093953,3.456271864067966,2.7226386806596703
YOR011W,2.813093453273363,3.1454272863568216,1.368815592203898,3.2073963018490756,2.733133433283358,4.043478260869565,3.4367816091954024
YOR012W,4.860069965017491,6.421789105447276,4.062968515742129,4.731134432783608,5.301349325337331,7.11544227886057,6.4032983508245875
YOR014W,6.162918540729635,7.129435282358821,5.415792103948026,4.226386806596702,7.513243378310845,6.47176411794103,5.488255872063968
YOR016C,3.1114442778610694,4.602698650674663,2.524737631184408,2.9850074962518742,3.867066466766617,4.149425287356322,3.792103948025987
YOR017W,2.9535232383808094,4.501749125437281,3.005497251374313,3.033983008495752,4.059470264867566,3.835582208895552,4.335832083958021
YOR018W,3.049975012493753,3.9280359820089954,3.2703648175912043,2.260869565217391,3.4592703648175913,4.1879060469765115,3.573713143428286
YOR019W,1.4887556221889056,2.6261869065467267,0.9185407296351824,1.1229385307346327,2.6656671664167915,3.8960519740129933,2.00199900049975
YOR020C,9.583708145927037,11.69615192403798,9.953523238380809,9.5992003998001,14.085457271364318,11.744627686156921,14.012493753123438
YOR020W-A,2.789605197401299,4.9300349825087455,2.7416291854072963,2.969015492253873,4.017991004497751,5.2588705647176415,3.6531734132933535
YOR021C,7.380309845077461,7.648675662168915,7.946526736631684,6.319340329835082,6.158420789605198,7.988005997001499,6.0279860069965014
YOR022C,2.8825587206396803,3.7136431784107944,2.68415792103948,2.893553223388306,3.5102448775612194,4.098950524737631,2.8835582208895554
YOR023C,3.7606196901549227,6.6831584207896055,4.261869065467266,3.23488255872064,6.87656171914043,6.690654672663668,4.478260869565218
YOR025W,5.345327336331834,9.731134432783609,5.664667666166917,4.277861069465267,7.729135432283858,6.826086956521739,4.640179910044978
YOR026W,4.757621189405297,7.844577711144428,4.311344327836082,4.940529735132434,5.689155422288856,5.671164417791104,5.424787606196902
YOR027W,4.804597701149425,8.13343328335832,6.2188905547226385,5.604697651174413,6.527736131934033,7.032983508245877,7.166416791604198
YOR030W,5.417791104447776,4.5967016491754125,4.737131434282858,3.191904047976012,4.440779610194903,4.820589705147427,3.8825587206396803
YOR032W-A,4.232383808095952,4.549225387306347,3.9960019990005,3.314342828585707,3.8650674662668667,4.179410294852573,3.656671664167916
YOR033C,3.3078460769615194,5.088455772113943,3.259870064967516,3.348825587206397,3.9560219890054973,5.508245877061469,4.259370314842578
YOR034C,3.5357321339330334,4.896051974012994,3.556221889055472,2.9635182408795604,3.7126436781609193,4.3968015992003995,5.616191904047976
YOR035C,2.7851074462768617,3.5207396301849077,3.7736131934032984,3.895552223888056,3.2093953023488258,4.6166916541729135,3.4312843578210894
YOR036W,2.9160419790104948,4.7011494252873565,3.4872563718140928,3.67816091954023,4.597701149425287,5.945027486256872,5.3168415792103945
YOR037W,3.3013493253373314,5.470764617691154,4.335332333833083,4.246876561719141,4.486756621689155,6.264867566216892,5.286856571714143
YOR038C,5.099950024987506,5.8055972013993005,3.795102448775612,4.345827086456771,5.111944027986007,6.366816591704148,4.8700649675162415
YOR039W,5.183908045977011,6.2233883058470765,6.4322838580709645,4.569715142428786,6.705147426286857,6.266866566716642,6.109945027486257
YOR040W,1.96151924037981,4.743128435782109,1.8740629685157422,2.9995002498750623,3.767616191904048,4.302848575712144,3.7576211894052975
YOR042W,4.845077461269366,8.079960019990004,4.819590204897551,4.424287856071964,6.705647176411794,8.09295352323838,5.368815592203898
YOR043W,8.976511744127937,9.200899550224888,11.728135932033982,7.693653173413293,7.310344827586207,8.049475262368816,8.594202898550725
YOR044W,3.555722138930535,6.251874062968516,5.657171414292853,5.403798100949525,4.470264867566217,6.8055972013993005,7.2478760619690155
YOR045W,7.903548225887056,8.69615192403798,8.043978010994502,8.060969515242379,8.990004997501249,8.056971514242878,8.351824087956022
YOR046C,5.852073963018491,7.287356321839081,7.48375812093953,8.447776111944028,8.274362818590705,7.902548725637182,6.768615692153923
YOR047C,7.398300849575213,6.906546726636682,7.743628185907046,5.386306846576711,5.774112943528236,4.603698150924537,5.1254372813593205
YOR048C,5.9720139930034986,7.425287356321839,5.703148425787107,5.6301849075462265,5.973513243378311,7.006996501749126,6.857571214392804
YOR049C,4.533233383308346,6.653173413293353,3.4367816091954024,2.463768115942029,3.6211894052973514,4.48375812093953,2.7851074462768617
YOR051C,7.8010994502748625,9.78110944527736,11.286356821589205,6.260369815092454,6.706646676661669,7.628685657171414,7.373313343328336
YOR052C,18.055972013993003,19.72613693153423,16.507246376811594,11.397801099450275,15.426786606696652,12.55672163918041,10.782608695652174
YOR054C,5.477261369315342,6.0389805097451275,5.935532233883058,4.573713143428286,5.754622688655672,6.454272863568216,5.271864067966017
YOR056C,6.27736131934033,7.43328335832084,8.10344827586207,7.152923538230884,7.522738630684658,6.097451274362818,6.413793103448276
YOR057W,4.53023488255872,4.257371314342828,4.680659670164918,3.7231384307846076,5.583208395802099,5.828585707146427,4.588705647176412
YOR058C,3.607696151924038,4.329335332333833,3.186406796601699,2.5922038980509745,3.6146926536731634,4.349825087456272,3.655672163918041
YOR060C,4.942528735632184,6.128435782108945,5.559720139930035,4.1389305347326335,4.8410794602698655,5.42928535732134,5.225387306346827
YOR061W,7.276861569215392,7.867066466766617,5.8210894552723635,6.022988505747127,7.539230384807596,7.371814092953524,7.173413293353323
YOR062C,12.836581709145428,24.896051974012995,7.783608195902049,6.872563718140929,9.007496251874063,8.597701149425287,9.566216891554223
YOR063W,115.53323338330834,112.88055972013993,104.80659670164917,54.26086956521739,75.50274862568716,54.079460269865066,51.067966016991505
YOR064C,4.9900049975012495,7.939030484757621,4.755622188905547,6.981009495252374,6.63368315842079,7.27336331834083,7.9745127436281855
YOR065W,2.431784107946027,5.803098450774613,2.351824087956022,3.079960019990005,3.5922038980509745,3.9895052473763117,2.8285857071464267
YOR066W,3.983008495752124,6.158420789605198,3.7211394302848575,1.5122438780609695,3.711144427786107,3.5987006496751626,2.863568215892054
YOR067C,3.944527736131934,4.089455272363818,3.287856071964018,3.2968515742128934,4.8855572213893055,5.087956021989005,3.818090954522739
YOR069W,3.5642178910544726,4.43528235882059,3.5292353823088454,2.974012993503248,4.3478260869565215,4.1544227886056975,3.658170914542729
YOR070C,4.592703648175912,6.131934032983509,4.570214892553723,4.375312343828086,5.465767116441779,5.5922038980509745,4.012993503248376
YOR071C,3.5422288855572215,6.1144427786106945,4.771114442778611,2.6686656671664166,3.9900049975012495,4.8855572213893055,3.4537731134432783
YOR072W-B,6.012493753123438,8.938530734632684,4.2478760619690155,6.095452273863068,6.280859570214893,13.796101949025488,11.885557221389305
YOR073W,3.095952023988006,4.086456771614193,2.438280859570215,2.28335832083958,4.012993503248376,4.011494252873563,3.2488755622188905
YOR074C,2.3908045977011496,3.174912543728136,1.8085957021489256,2.005497251374313,3.654672663668166,4.817091454272863,2.60519740129935
YOR075W,1.7791104447776112,3.4812593703148424,1.9195402298850575,2.814092953523238,3.062968515742129,4.1944027986006995,3.2433783108445775
YOR076C,3.0939530234882557,4.934032983508246,1.904047976011994,2.6646676661669164,4.715142428785607,4.711644177911045,3.511744127936032
YOR077W,2.6371814092953523,4.330834582708646,2.585207396301849,2.994502748625687,3.8075962018990506,5.138430784607696,3.178910544727636
YOR078W,11.57671164417791,14.247876061969016,13.070464767616192,8.24487756121939,10.715142428785608,10.067966016991504,11.325337331334334
YOR079C,3.282358820589705,4.958020989505247,2.8065967016491755,4.4567716141929035,4.8210894552723635,6.36231884057971,5.410794602698651
YOR080W,1.8205897051474262,3.2783608195902048,2.0839580209895052,3.1924037981009494,3.610694652673663,3.974512743628186,3.889055472263868
YOR081C,4.375312343828086,5.507246376811594,4.909045477261369,3.3098450774612695,3.9900049975012495,4.845077461269366,4.298350824587706
YOR083W,9.299850074962519,16.810594702648675,7.6656671664167915,7.108445777111444,12.484257871064468,12.12343828085957,9.683158420789605
YOR085W,6.550724637681159,7.504247876061969,7.063968015992004,5.495252373813093,7.366816591704148,6.458270864567716,5.098950524737631
YOR086C,4.353323338330835,4.346826586706647,3.07696151924038,3.2168915542228884,4.322838580709645,4.508745627186407,3.444777611194403
YOR087W,2.814092953523238,4.4142928535732135,3.0124937531234384,3.1149425287356323,3.8340829585207397,5.178410794602699,3.3803098450774614
YOR089C,6.37031484257871,8.596701649175412,7.72663668165917,6.320339830084958,7.296351824087956,8.08495752123938,6.653673163418291
YOR090C,4.301349325337331,5.566216891554223,4.871564217891055,3.9760119940029983,5.760619690154923,5.002498750624688,4.102948525737132
YOR091W,8.132433783108446,10.78360819590205,9.046476761619191,6.903548225887056,9.054472763618191,7.834582708645677,7.783108445777112
YOR092W,7.073963018490755,10.76711644177911,8.517741129435283,8.935532233883059,9.213893053473264,8.120939530234882,11.050474762618691
YOR093C,3.8045977011494254,5.885057471264368,4.175412293853073,4.983508245877061,4.689155422288856,4.992003998001,4.002498750624688
YOR094W,4.11544227886057,5.8055972013993005,4.96351824087956,3.685657171414293,4.861569215392304,5.6831584207896055,6.765117441279361
YOR095C,9.314342828585707,10.689155422288856,10.879560219890054,8.565217391304348,8.608695652173912,8.540729635182409,9.650174912543728
YOR096W,28.428285857071465,32.91654172913543,37.952023988006,21.27536231884058,22.430284857571216,22.77961019490255,30.510744627686158
YOR097C,3.31984007996002,5.883558220889555,3.813093453273363,4.013493253373313,3.975512243878061,4.918040979510245,5.478260869565218
YOR098C,5.620189905047476,7.192403798100949,7.112443778110944,5.357821089455272,6.448275862068965,6.7256371814092955,5.913043478260869
YOR099W,6.88455772113943,7.373313343328336,7.234882558720639,5.851074462768616,6.854072963518241,8.578710644677662,7.549225387306347
YOR100C,1.3278360819590205,3.046976511744128,0.8535732133933034,1.2268865567216392,2.4142928535732135,3.733633183408296,2.0859570214892553
YOR101W,7.731634182908546,10.399300349825088,9.740129935032483,7.593703148425787,8.113943028485757,8.102948525737132,9.333833083458272
YOR103C,4.774112943528236,6.975012493753123,6.270864567716142,4.445277361319341,5.763618190904547,5.655172413793103,4.8255872063968015
YOR104W,3.9130434782608696,5.002498750624688,3.44327836081959,4.307346326836582,4.625687156421789,5.155422288855572,4.671164417791104
YOR106W,3.8745627186406795,4.571714142928536,3.857071464267866,3.2583708145927037,4.3478260869565215,4.590204897551224,4.831084457771114
YOR107W,5.3233383308345825,6.433783108445777,8.996501749125438,3.155422288855572,3.5847076461769114,3.672663668165917,3.045977011494253
YOR108W,10.883558220889554,13.942028985507246,13.563218390804598,8.823088455772114,8.33183408295852,8.289855072463768,9.684657671164418
YOR109W,4.480259870064968,6.11544227886057,4.68415792103948,4.933533233383308,5.9455272363818095,5.505247376311844,6.959020489755122
YOR110W,4.489255372313843,6.1254372813593205,3.7226386806596703,4.975512243878061,5.302348825587206,6.6231884057971016,4.715142428785607
YOR111W,3.493753123438281,4.074962518740629,3.00199900049975,4.073963018490755,4.913543228385807,5.0144927536231885,5.396301849075463
YOR112W,2.4117941029485257,4.348325837081459,2.752623688155922,2.7791104447776114,4.227386306846577,5.176911544227886,3.628685657171414
YOR113W,3.182408795602199,4.784107946026986,3.5637181409295353,3.3533233383308345,4.901049475262369,4.863068465767117,3.60519740129935
YOR114W,0.9510244877561219,2.367816091954023,1.0679660169915042,1.826086956521739,2.1179410294852574,3.531734132933533,2.24287856071964
YOR115C,3.4397801099450276,4.020489755122439,3.4427786106946527,2.977511244377811,3.9590204897551224,3.8050974512743627,4.160419790104948
YOR116C,5.1544227886056975,6.361319340329835,6.0279860069965014,4.68615692153923,5.368815592203898,6.2368815592203894,5.141429285357321
YOR117W,4.840579710144928,5.851074462768616,5.366816591704148,4.493253373313343,5.760619690154923,7.021489255372314,6.152923538230884
YOR118W,2.768615692153923,4.902048975512244,4.621689155422289,4.35432283858071,3.9100449775112445,5.240379810094953,4.340329835082459
YOR119C,5.00199900049975,7.351324337831085,6.364817591204398,6.2543728135932035,7.371814092953524,8.806096951524237,7.175912043978011
YOR120W,4.6566716641679164,9.066466766616692,5.828085957021489,4.489255372313843,7.4032983508245875,9.547726136931534,8.440279860069966
YOR122C,7.222888555722139,9.507246376811594,9.045477261369316,8.002498750624687,10.025987006496752,8.932533733133432,9.750124937531234
YOR123C,5.470264867566217,6.44127936031984,6.020489755122439,5.330834582708646,7.301349325337331,6.6831584207896055,6.425287356321839
YOR124C,3.050974512743628,4.5522238880559724,3.3193403298350823,4.330334832583708,4.410794602698651,5.559720139930035,4.8920539730134935
YOR125C,3.690654672663668,4.956021989005497,3.8855572213893055,3.7276361819090456,4.309345327336332,5.693653173413293,3.820089955022489
YOR126C,3.192903548225887,5.6566716641679164,2.714142928535732,3.846576711644178,5.647176411794103,6.610694652673663,3.5697151424287856
YOR127W,2.901049475262369,4.216391804097951,3.3303348325837083,2.8375812093953026,3.366816591704148,4.324837581209395,3.0869565217391304
YOR128C,0.0,0.0,0.025487256371814093,0.0,0.0,0.0,0.0
YOR129C,2.684657671164418,3.9920039980009996,2.457271364317841,3.6671664167916043,3.28135932033983,4.302348825587206,3.0919540229885056
YOR130C,3.8735632183908044,6.051974012993504,6.56271864067966,4.7276361819090456,4.973513243378311,6.357821089455272,5.284357821089455
